date,event_name,page_path,event_count,users
2026-02-19,page_view,/services/seo-digital-marketing,79,54
2026-02-19,scroll,/services/seo-digital-marketing,29,22
2026-02-19,page_view,/services/school-management-system,44,26
2026-02-19,scroll,/services/school-management-system,24,19
2026-02-19,page_view,/services/law-firm-management-system,31,27
2026-02-19,scroll,/services/law-firm-management-system,12,8
2026-02-19,page_view,/portfolio,47,40
2026-02-19,scroll,/portfolio,20,16
2026-02-19,page_view,/blog/website-cost-nepal,41,24
2026-02-19,scroll,/blog/website-cost-nepal,18,11
2026-02-19,page_view,/contact,24,16
2026-02-19,scroll,/contact,10,6
2026-02-19,page_view,/about,15,8
2026-02-19,scroll,/about,7,5
2026-02-20,page_view,/,181,142
2026-02-20,scroll,/,89,79
2026-02-20,form_submit,/,1,1
2026-02-20,whatsapp_click,/,1,1
2026-02-20,page_view,/services/business-website,94,72
2026-02-20,scroll,/services/business-website,40,35
2026-02-20,page_view,/services/ecommerce-store,54,37
2026-02-20,scroll,/services/ecommerce-store,33,24
2026-02-20,page_view,/services/seo-digital-marketing,85,69
2026-02-20,scroll,/services/seo-digital-marketing,38,25
2026-02-20,form_submit,/services/seo-digital-marketing,1,1
2026-02-20,page_view,/services/school-management-system,48,41
2026-02-20,scroll,/services/school-management-system,19,15
2026-02-20,page_view,/services/law-firm-management-system,45,33
2026-02-20,scroll,/services/law-firm-management-system,20,16
2026-02-20,page_view,/portfolio,41,28
2026-02-20,scroll,/portfolio,20,11
2026-02-20,page_view,/blog/website-cost-nepal,36,29
2026-02-20,scroll,/blog/website-cost-nepal,24,15
2026-02-20,page_view,/contact,17,9
2026-02-20,scroll,/contact,5,4
2026-02-20,page_view,/about,10,7
2026-02-20,scroll,/about,4,2
2026-02-21,page_view,/,145,108
2026-02-21,scroll,/,79,58
2026-02-21,whatsapp_click,/,1,1
2026-02-21,page_view,/services/business-website,77,63
2026-02-21,scroll,/services/business-website,43,37
2026-02-21,form_submit,/services/business-website,1,1
2026-02-21,whatsapp_click,/services/business-website,1,1
2026-02-21,page_view,/services/ecommerce-store,73,54
2026-02-21,scroll,/services/ecommerce-store,38,21
2026-02-21,whatsapp_click,/services/ecommerce-store,1,1
2026-02-21,page_view,/services/seo-digital-marketing,58,36
2026-02-21,scroll,/services/seo-digital-marketing,32,23
2026-02-21,page_view,/services/school-management-system,33,25
2026-02-21,scroll,/services/school-management-system,18,12
2026-02-21,page_view,/services/law-firm-management-system,26,15
2026-02-21,scroll,/services/law-firm-management-system,15,10
2026-02-21,page_view,/portfolio,42,27
2026-02-21,scroll,/portfolio,16,8
2026-02-21,page_view,/blog/website-cost-nepal,38,24
2026-02-21,scroll,/blog/website-cost-nepal,16,11
2026-02-21,page_view,/contact,20,15
2026-02-21,scroll,/contact,7,5
2026-02-21,page_view,/about,8,6
2026-02-21,scroll,/about,3,2
2026-02-22,page_view,/,75,55
2026-02-22,scroll,/,41,34
2026-02-22,page_view,/services/business-website,73,42
2026-02-22,scroll,/services/business-website,30,20
2026-02-22,page_view,/services/ecommerce-store,37,26
2026-02-22,scroll,/services/ecommerce-store,14,10
2026-02-22,page_view,/services/seo-digital-marketing,46,39
2026-02-22,scroll,/services/seo-digital-marketing,19,16
2026-02-22,page_view,/services/school-management-system,34,23
2026-02-22,scroll,/services/school-management-system,19,14
2026-02-22,page_view,/services/law-firm-management-system,20,17
2026-02-22,scroll,/services/law-firm-management-system,11,9
2026-02-22,page_view,/portfolio,45,36
2026-02-22,scroll,/portfolio,29,24
2026-02-22,page_view,/blog/website-cost-nepal,40,34
2026-02-22,scroll,/blog/website-cost-nepal,22,13
2026-02-22,page_view,/contact,18,11
2026-02-22,scroll,/contact,8,7
2026-02-22,page_view,/about,9,6
2026-02-22,scroll,/about,4,2
2026-02-23,page_view,/,138,122
2026-02-23,scroll,/,67,46
2026-02-23,page_view,/services/business-website,93,73
2026-02-23,scroll,/services/business-website,52,40
2026-02-23,page_view,/services/ecommerce-store,77,66
2026-02-23,scroll,/services/ecommerce-store,37,28
2026-02-23,page_view,/services/seo-digital-marketing,84,60
2026-02-23,scroll,/services/seo-digital-marketing,33,19
2026-02-23,page_view,/services/school-management-system,44,24
2026-02-23,scroll,/services/school-management-system,16,13
2026-02-23,page_view,/services/law-firm-management-system,37,29
2026-02-23,scroll,/services/law-firm-management-system,22,15
2026-02-23,page_view,/portfolio,30,19
2026-02-23,scroll,/portfolio,15,10
2026-02-23,page_view,/blog/website-cost-nepal,28,15
2026-02-23,scroll,/blog/website-cost-nepal,16,11
2026-02-23,page_view,/contact,21,11
2026-02-23,scroll,/contact,6,3
2026-02-23,page_view,/about,16,9
2026-02-23,scroll,/about,7,5
2026-02-24,page_view,/,154,87
2026-02-24,scroll,/,60,45
2026-02-24,page_view,/services/business-website,105,74
2026-02-24,scroll,/services/business-website,40,24
2026-02-24,page_view,/services/ecommerce-store,66,36
2026-02-24,scroll,/services/ecommerce-store,33,29
2026-02-24,page_view,/services/seo-digital-marketing,103,92
2026-02-24,scroll,/services/seo-digital-marketing,38,27
2026-02-24,page_view,/services/school-management-system,33,29
2026-02-24,scroll,/services/school-management-system,19,12
2026-02-24,page_view,/services/law-firm-management-system,41,25
2026-02-24,scroll,/services/law-firm-management-system,15,9
2026-02-24,page_view,/portfolio,53,43
2026-02-24,scroll,/portfolio,34,24
2026-02-24,page_view,/blog/website-cost-nepal,39,31
2026-02-24,scroll,/blog/website-cost-nepal,20,17
2026-02-24,page_view,/contact,22,19
2026-02-24,scroll,/contact,9,4
2026-02-24,page_view,/about,13,8
2026-02-24,scroll,/about,4,2
2026-02-25,page_view,/,116,81
2026-02-25,scroll,/,55,36
2026-02-25,page_view,/services/business-website,111,88
2026-02-25,scroll,/services/business-website,42,29
2026-02-25,whatsapp_click,/services/business-website,1,1
2026-02-25,page_view,/services/ecommerce-store,102,66
2026-02-25,scroll,/services/ecommerce-store,43,33
2026-02-25,form_submit,/services/ecommerce-store,1,1
2026-02-25,whatsapp_click,/services/ecommerce-store,1,1
2026-02-25,page_view,/services/seo-digital-marketing,70,39
2026-02-25,scroll,/services/seo-digital-marketing,35,29
2026-02-25,page_view,/services/school-management-system,45,32
2026-02-25,scroll,/services/school-management-system,25,15
2026-02-25,page_view,/services/law-firm-management-system,29,21
2026-02-25,scroll,/services/law-firm-management-system,16,12
2026-02-25,page_view,/portfolio,48,33
2026-02-25,scroll,/portfolio,22,18
2026-02-25,page_view,/blog/website-cost-nepal,39,30
2026-02-25,scroll,/blog/website-cost-nepal,15,12
2026-02-25,page_view,/contact,33,24
2026-02-25,scroll,/contact,15,10
2026-02-25,page_view,/about,13,7
2026-02-25,scroll,/about,5,3
2026-02-26,page_view,/,166,111
2026-02-26,scroll,/,85,55
2026-02-26,form_submit,/,1,1
2026-02-26,page_view,/services/business-website,105,84
2026-02-26,scroll,/services/business-website,36,20
2026-02-26,page_view,/services/ecommerce-store,88,62
2026-02-26,scroll,/services/ecommerce-store,51,31
2026-02-26,page_view,/services/seo-digital-marketing,59,46
2026-02-26,scroll,/services/seo-digital-marketing,22,17
2026-02-26,page_view,/services/school-management-system,28,15
2026-02-26,scroll,/services/school-management-system,13,8
2026-02-26,page_view,/services/law-firm-management-system,33,19
2026-02-26,scroll,/services/law-firm-management-system,19,11
2026-02-26,page_view,/portfolio,43,24
2026-02-26,scroll,/portfolio,18,10
2026-02-26,page_view,/blog/website-cost-nepal,35,23
2026-02-26,scroll,/blog/website-cost-nepal,19,12
2026-02-26,page_view,/contact,21,13
2026-02-26,scroll,/contact,6,5
2026-02-26,page_view,/about,12,10
2026-02-26,scroll,/about,3,2
2026-02-27,page_view,/,160,128
2026-02-27,scroll,/,72,51
2026-02-27,form_submit,/,1,1
2026-02-27,page_view,/services/business-website,95,84
2026-02-27,scroll,/services/business-website,47,32
2026-02-27,page_view,/services/ecommerce-store,47,39
2026-02-27,scroll,/services/ecommerce-store,24,13
2026-02-27,page_view,/services/seo-digital-marketing,56,44
2026-02-27,scroll,/services/seo-digital-marketing,32,19
2026-02-27,page_view,/services/school-management-system,42,33
2026-02-27,scroll,/services/school-management-system,19,12
2026-02-27,page_view,/services/law-firm-management-system,24,14
2026-02-27,scroll,/services/law-firm-management-system,10,8
2026-02-27,page_view,/portfolio,46,32
2026-02-27,scroll,/portfolio,30,25
2026-02-27,page_view,/blog/website-cost-nepal,38,31
2026-02-27,scroll,/blog/website-cost-nepal,24,20
2026-02-27,page_view,/contact,17,11
2026-02-27,scroll,/contact,5,2
2026-02-27,page_view,/about,8,5
2026-02-27,scroll,/about,2,1
2026-02-28,page_view,/,174,126
2026-02-28,scroll,/,77,66
2026-02-28,page_view,/services/business-website,75,59
2026-02-28,scroll,/services/business-website,43,33
2026-02-28,page_view,/services/ecommerce-store,65,46
2026-02-28,scroll,/services/ecommerce-store,28,24
2026-02-28,whatsapp_click,/services/ecommerce-store,1,1
2026-02-28,page_view,/services/seo-digital-marketing,63,49
2026-02-28,scroll,/services/seo-digital-marketing,26,18
2026-02-28,page_view,/services/school-management-system,34,28
2026-02-28,scroll,/services/school-management-system,16,11
2026-02-28,page_view,/services/law-firm-management-system,32,28
2026-02-28,scroll,/services/law-firm-management-system,16,10
2026-02-28,page_view,/portfolio,44,28
2026-02-28,scroll,/portfolio,19,10
2026-02-28,page_view,/blog/website-cost-nepal,29,23
2026-02-28,scroll,/blog/website-cost-nepal,12,8
2026-02-28,page_view,/contact,17,13
2026-02-28,scroll,/contact,5,3
2026-02-28,page_view,/about,6,4
2026-02-28,scroll,/about,1,1
2026-03-01,page_view,/,94,83
2026-03-01,scroll,/,33,28
2026-03-01,page_view,/services/business-website,77,60
2026-03-01,scroll,/services/business-website,39,33
2026-03-01,page_view,/services/ecommerce-store,57,49
2026-03-01,scroll,/services/ecommerce-store,30,19
2026-03-01,page_view,/services/seo-digital-marketing,71,44
2026-03-01,scroll,/services/seo-digital-marketing,25,17
2026-03-01,page_view,/services/school-management-system,32,21
2026-03-01,scroll,/services/school-management-system,13,8
2026-03-01,page_view,/services/law-firm-management-system,18,11
2026-03-01,scroll,/services/law-firm-management-system,6,4
2026-03-01,page_view,/portfolio,48,32
2026-03-01,scroll,/portfolio,31,21
2026-03-01,page_view,/blog/website-cost-nepal,27,14
2026-03-01,scroll,/blog/website-cost-nepal,14,8
2026-03-01,page_view,/contact,14,9
2026-03-01,scroll,/contact,4,3
2026-03-01,page_view,/about,10,6
2026-03-01,scroll,/about,3,2
2026-03-02,page_view,/,153,112
2026-03-02,scroll,/,80,60
2026-03-02,page_view,/services/business-website,99,63
2026-03-02,scroll,/services/business-website,58,39
2026-03-02,form_submit,/services/business-website,1,1
2026-03-02,whatsapp_click,/services/business-website,1,1
2026-03-02,page_view,/services/ecommerce-store,74,62
2026-03-02,scroll,/services/ecommerce-store,30,18
2026-03-02,page_view,/services/seo-digital-marketing,70,52
2026-03-02,scroll,/services/seo-digital-marketing,31,22
2026-03-02,page_view,/services/school-management-system,60,47
2026-03-02,scroll,/services/school-management-system,32,27
2026-03-02,whatsapp_click,/services/school-management-system,1,1
2026-03-02,page_view,/services/law-firm-management-system,33,29
2026-03-02,scroll,/services/law-firm-management-system,14,9
2026-03-02,page_view,/portfolio,48,31
2026-03-02,scroll,/portfolio,26,17
2026-03-02,page_view,/blog/website-cost-nepal,44,26
2026-03-02,scroll,/blog/website-cost-nepal,18,12
2026-03-02,page_view,/contact,28,21
2026-03-02,scroll,/contact,12,8
2026-03-02,page_view,/about,16,10
2026-03-02,scroll,/about,4,2
2026-03-03,page_view,/,158,134
2026-03-03,scroll,/,59,33
2026-03-03,whatsapp_click,/,1,1
2026-03-03,page_view,/services/business-website,76,53
2026-03-03,scroll,/services/business-website,29,20
2026-03-03,page_view,/services/ecommerce-store,82,73
2026-03-03,scroll,/services/ecommerce-store,37,30
2026-03-03,page_view,/services/seo-digital-marketing,104,69
2026-03-03,scroll,/services/seo-digital-marketing,43,34
2026-03-03,page_view,/services/school-management-system,41,31
2026-03-03,scroll,/services/school-management-system,17,10
2026-03-03,page_view,/services/law-firm-management-system,33,29
2026-03-03,scroll,/services/law-firm-management-system,14,9
2026-03-03,page_view,/portfolio,53,43
2026-03-03,scroll,/portfolio,22,16
2026-03-03,page_view,/blog/website-cost-nepal,52,36
2026-03-03,scroll,/blog/website-cost-nepal,26,21
2026-03-03,page_view,/contact,33,19
2026-03-03,scroll,/contact,11,7
2026-03-03,page_view,/about,11,8
2026-03-03,scroll,/about,5,3
2026-03-04,page_view,/,182,161
2026-03-04,scroll,/,58,39
2026-03-04,form_submit,/,1,1
2026-03-04,whatsapp_click,/,1,1
2026-03-04,page_view,/services/business-website,95,52
2026-03-04,scroll,/services/business-website,50,29
2026-03-04,page_view,/services/ecommerce-store,72,45
2026-03-04,scroll,/services/ecommerce-store,28,24
2026-03-04,page_view,/services/seo-digital-marketing,80,54
2026-03-04,scroll,/services/seo-digital-marketing,43,28
2026-03-04,whatsapp_click,/services/seo-digital-marketing,1,1
2026-03-04,page_view,/services/school-management-system,38,23
2026-03-04,scroll,/services/school-management-system,18,15
2026-03-04,page_view,/services/law-firm-management-system,26,19
2026-03-04,scroll,/services/law-firm-management-system,12,9
2026-03-04,page_view,/portfolio,45,37
2026-03-04,scroll,/portfolio,17,15
2026-03-04,page_view,/blog/website-cost-nepal,41,35
2026-03-04,scroll,/blog/website-cost-nepal,27,15
2026-03-04,page_view,/contact,26,19
2026-03-04,scroll,/contact,10,6
2026-03-04,page_view,/about,9,6
2026-03-04,scroll,/about,3,2
2026-03-05,page_view,/,253,212
2026-03-05,scroll,/,132,93
2026-03-05,form_submit,/,2,1
2026-03-05,phone_click,/,1,1
2026-03-05,whatsapp_click,/,1,1
2026-03-05,page_view,/services/business-website,201,143
2026-03-05,scroll,/services/business-website,108,87
2026-03-05,form_submit,/services/business-website,1,1
2026-03-05,whatsapp_click,/services/business-website,2,1
2026-03-05,page_view,/services/ecommerce-store,95,69
2026-03-05,scroll,/services/ecommerce-store,58,49
2026-03-05,page_view,/services/seo-digital-marketing,108,91
2026-03-05,scroll,/services/seo-digital-marketing,57,45
2026-03-05,whatsapp_click,/services/seo-digital-marketing,1,1
2026-03-05,page_view,/services/school-management-system,61,44
2026-03-05,scroll,/services/school-management-system,35,23
2026-03-05,page_view,/services/law-firm-management-system,46,35
2026-03-05,scroll,/services/law-firm-management-system,26,19
2026-03-05,page_view,/portfolio,101,85
2026-03-05,scroll,/portfolio,57,47
2026-03-05,page_view,/blog/website-cost-nepal,48,34
2026-03-05,scroll,/blog/website-cost-nepal,20,12
2026-03-05,page_view,/contact,31,20
2026-03-05,scroll,/contact,15,10
2026-03-05,page_view,/about,12,7
2026-03-05,scroll,/about,5,3
2026-03-06,page_view,/,121,73
2026-03-06,scroll,/,41,34
2026-03-06,whatsapp_click,/,1,1
2026-03-06,page_view,/services/business-website,71,58
2026-03-06,scroll,/services/business-website,29,25
2026-03-06,page_view,/services/ecommerce-store,50,40
2026-03-06,scroll,/services/ecommerce-store,30,22
2026-03-06,page_view,/services/seo-digital-marketing,74,49
2026-03-06,scroll,/services/seo-digital-marketing,36,20
2026-03-06,page_view,/services/school-management-system,49,33
2026-03-06,scroll,/services/school-management-system,28,20
2026-03-06,page_view,/services/law-firm-management-system,17,14
2026-03-06,scroll,/services/law-firm-management-system,6,4
2026-03-06,page_view,/portfolio,50,29
2026-03-06,scroll,/portfolio,28,19
2026-03-06,page_view,/blog/website-cost-nepal,63,56
2026-03-06,scroll,/blog/website-cost-nepal,36,32
2026-03-06,page_view,/contact,13,10
2026-03-06,scroll,/contact,6,5
2026-03-06,page_view,/about,10,6
2026-03-06,scroll,/about,3,2
2026-03-07,page_view,/,105,71
2026-03-07,scroll,/,40,22
2026-03-07,page_view,/services/business-website,112,70
2026-03-07,scroll,/services/business-website,41,27
2026-03-07,form_submit,/services/business-website,1,1
2026-03-07,phone_click,/services/business-website,1,1
2026-03-07,page_view,/services/ecommerce-store,104,76
2026-03-07,scroll,/services/ecommerce-store,65,39
2026-03-07,form_submit,/services/ecommerce-store,1,1
2026-03-07,phone_click,/services/ecommerce-store,1,1
2026-03-07,whatsapp_click,/services/ecommerce-store,1,1
2026-03-07,page_view,/services/seo-digital-marketing,78,68
2026-03-07,scroll,/services/seo-digital-marketing,41,34
2026-03-07,page_view,/services/school-management-system,23,19
2026-03-07,scroll,/services/school-management-system,13,8
2026-03-07,page_view,/services/law-firm-management-system,19,17
2026-03-07,scroll,/services/law-firm-management-system,10,8
2026-03-07,page_view,/portfolio,29,25
2026-03-07,scroll,/portfolio,15,9
2026-03-07,page_view,/blog/website-cost-nepal,34,28
2026-03-07,scroll,/blog/website-cost-nepal,20,15
2026-03-07,page_view,/contact,12,10
2026-03-07,scroll,/contact,4,2
2026-03-07,page_view,/about,8,4
2026-03-07,scroll,/about,3,2
2026-03-08,page_view,/,92,63
2026-03-08,scroll,/,41,26
2026-03-08,page_view,/services/business-website,78,50
2026-03-08,scroll,/services/business-website,44,31
2026-03-08,whatsapp_click,/services/business-website,1,1
2026-03-08,page_view,/services/ecommerce-store,78,63
2026-03-08,scroll,/services/ecommerce-store,35,30
2026-03-08,form_submit,/services/ecommerce-store,1,1
2026-03-08,page_view,/services/seo-digital-marketing,45,27
2026-03-08,scroll,/services/seo-digital-marketing,19,16
2026-03-08,page_view,/services/school-management-system,41,33
2026-03-08,scroll,/services/school-management-system,19,17
2026-03-08,page_view,/services/law-firm-management-system,26,21
2026-03-08,scroll,/services/law-firm-management-system,12,9
2026-03-08,page_view,/portfolio,48,26
2026-03-08,scroll,/portfolio,21,12
2026-03-08,page_view,/blog/website-cost-nepal,38,26
2026-03-08,scroll,/blog/website-cost-nepal,23,16
2026-03-08,page_view,/contact,29,22
2026-03-08,scroll,/contact,8,5
2026-03-08,page_view,/about,8,6
2026-03-08,scroll,/about,2,1
2026-03-09,page_view,/,109,87
2026-03-09,scroll,/,35,20
2026-03-09,page_view,/services/business-website,170,108
2026-03-09,scroll,/services/business-website,60,45
2026-03-09,form_submit,/services/business-website,1,1
2026-03-09,whatsapp_click,/services/business-website,1,1
2026-03-09,page_view,/services/ecommerce-store,98,84
2026-03-09,scroll,/services/ecommerce-store,56,46
2026-03-09,page_view,/services/seo-digital-marketing,93,67
2026-03-09,scroll,/services/seo-digital-marketing,40,29
2026-03-09,form_submit,/services/seo-digital-marketing,1,1
2026-03-09,page_view,/services/school-management-system,43,30
2026-03-09,scroll,/services/school-management-system,17,9
2026-03-09,page_view,/services/law-firm-management-system,31,17
2026-03-09,scroll,/services/law-firm-management-system,19,15
2026-03-09,page_view,/portfolio,57,35
2026-03-09,scroll,/portfolio,30,21
2026-03-09,page_view,/blog/website-cost-nepal,39,34
2026-03-09,scroll,/blog/website-cost-nepal,19,11
2026-03-09,page_view,/contact,20,12
2026-03-09,scroll,/contact,9,5
2026-03-09,page_view,/about,14,7
2026-03-09,scroll,/about,6,4
2026-03-10,page_view,/,118,79
2026-03-10,scroll,/,48,42
2026-03-10,page_view,/services/business-website,134,95
2026-03-10,scroll,/services/business-website,74,62
2026-03-10,form_submit,/services/business-website,1,1
2026-03-10,phone_click,/services/business-website,1,1
2026-03-10,whatsapp_click,/services/business-website,1,1
2026-03-10,page_view,/services/ecommerce-store,69,48
2026-03-10,scroll,/services/ecommerce-store,35,22
2026-03-10,page_view,/services/seo-digital-marketing,69,38
2026-03-10,scroll,/services/seo-digital-marketing,36,24
2026-03-10,page_view,/services/school-management-system,36,22
2026-03-10,scroll,/services/school-management-system,17,11
2026-03-10,page_view,/services/law-firm-management-system,24,13
2026-03-10,scroll,/services/law-firm-management-system,10,8
2026-03-10,page_view,/portfolio,45,25
2026-03-10,scroll,/portfolio,25,18
2026-03-10,page_view,/blog/website-cost-nepal,41,33
2026-03-10,scroll,/blog/website-cost-nepal,16,13
2026-03-10,page_view,/contact,26,22
2026-03-10,scroll,/contact,9,7
2026-03-10,page_view,/about,12,9
2026-03-10,scroll,/about,4,3
2026-03-11,page_view,/,147,119
2026-03-11,scroll,/,65,36
2026-03-11,page_view,/services/business-website,120,66
2026-03-11,scroll,/services/business-website,54,47
2026-03-11,form_submit,/services/business-website,1,1
2026-03-11,page_view,/services/ecommerce-store,107,90
2026-03-11,scroll,/services/ecommerce-store,53,33
2026-03-11,whatsapp_click,/services/ecommerce-store,1,1
2026-03-11,page_view,/services/seo-digital-marketing,63,38
2026-03-11,scroll,/services/seo-digital-marketing,31,19
2026-03-11,page_view,/services/school-management-system,59,35
2026-03-11,scroll,/services/school-management-system,36,21
2026-03-11,whatsapp_click,/services/school-management-system,1,1
2026-03-11,page_view,/services/law-firm-management-system,27,22
2026-03-11,scroll,/services/law-firm-management-system,13,11
2026-03-11,page_view,/portfolio,39,33
2026-03-11,scroll,/portfolio,24,15
2026-03-11,page_view,/blog/website-cost-nepal,33,20
2026-03-11,scroll,/blog/website-cost-nepal,13,8
2026-03-11,page_view,/contact,32,21
2026-03-11,scroll,/contact,11,9
2026-03-11,page_view,/about,9,5
2026-03-11,scroll,/about,3,2
2026-03-12,page_view,/,161,106
2026-03-12,scroll,/,81,46
2026-03-12,form_submit,/,1,1
2026-03-12,whatsapp_click,/,1,1
2026-03-12,page_view,/services/business-website,131,94
2026-03-12,scroll,/services/business-website,57,36
2026-03-12,form_submit,/services/business-website,1,1
2026-03-12,whatsapp_click,/services/business-website,1,1
2026-03-12,page_view,/services/ecommerce-store,72,48
2026-03-12,scroll,/services/ecommerce-store,35,25
2026-03-12,page_view,/services/seo-digital-marketing,72,49
2026-03-12,scroll,/services/seo-digital-marketing,26,20
2026-03-12,page_view,/services/school-management-system,40,29
2026-03-12,scroll,/services/school-management-system,17,15
2026-03-12,page_view,/services/law-firm-management-system,37,32
2026-03-12,scroll,/services/law-firm-management-system,15,12
2026-03-12,page_view,/portfolio,43,31
2026-03-12,scroll,/portfolio,24,13
2026-03-12,page_view,/blog/website-cost-nepal,36,25
2026-03-12,scroll,/blog/website-cost-nepal,17,10
2026-03-12,page_view,/contact,35,25
2026-03-12,scroll,/contact,16,11
2026-03-12,page_view,/about,17,13
2026-03-12,scroll,/about,7,6
2026-03-13,page_view,/,139,91
2026-03-13,scroll,/,69,55
2026-03-13,page_view,/services/business-website,101,75
2026-03-13,scroll,/services/business-website,51,35
2026-03-13,page_view,/services/ecommerce-store,89,75
2026-03-13,scroll,/services/ecommerce-store,38,31
2026-03-13,form_submit,/services/ecommerce-store,1,1
2026-03-13,page_view,/services/seo-digital-marketing,43,26
2026-03-13,scroll,/services/seo-digital-marketing,22,17
2026-03-13,page_view,/services/school-management-system,44,39
2026-03-13,scroll,/services/school-management-system,25,17
2026-03-13,page_view,/services/law-firm-management-system,38,25
2026-03-13,scroll,/services/law-firm-management-system,19,11
2026-03-13,page_view,/portfolio,42,25
2026-03-13,scroll,/portfolio,19,16
2026-03-13,page_view,/blog/website-cost-nepal,31,20
2026-03-13,scroll,/blog/website-cost-nepal,19,12
2026-03-13,page_view,/contact,26,20
2026-03-13,scroll,/contact,7,4
2026-03-13,page_view,/about,9,6
2026-03-13,scroll,/about,2,1
2026-03-14,page_view,/,128,108
2026-03-14,scroll,/,45,27
2026-03-14,page_view,/services/business-website,109,75
2026-03-14,scroll,/services/business-website,64,36
2026-03-14,page_view,/services/ecommerce-store,84,47
2026-03-14,scroll,/services/ecommerce-store,37,28
2026-03-14,form_submit,/services/ecommerce-store,1,1
2026-03-14,whatsapp_click,/services/ecommerce-store,1,1
2026-03-14,page_view,/services/seo-digital-marketing,79,66
2026-03-14,scroll,/services/seo-digital-marketing,36,30
2026-03-14,page_view,/services/school-management-system,37,20
2026-03-14,scroll,/services/school-management-system,16,10
2026-03-14,page_view,/services/law-firm-management-system,16,10
2026-03-14,scroll,/services/law-firm-management-system,8,5
2026-03-14,page_view,/portfolio,28,18
2026-03-14,scroll,/portfolio,15,11
2026-03-14,page_view,/blog/website-cost-nepal,31,19
2026-03-14,scroll,/blog/website-cost-nepal,12,7
2026-03-14,page_view,/contact,12,7
2026-03-14,scroll,/contact,6,3
2026-03-14,page_view,/about,10,7
2026-03-14,scroll,/about,3,2
2026-03-15,page_view,/,194,150
2026-03-15,scroll,/,78,57
2026-03-15,whatsapp_click,/,1,1
2026-03-15,page_view,/services/business-website,127,113
2026-03-15,scroll,/services/business-website,50,32
2026-03-15,whatsapp_click,/services/business-website,1,1
2026-03-15,page_view,/services/ecommerce-store,58,34
2026-03-15,scroll,/services/ecommerce-store,36,27
2026-03-15,page_view,/services/seo-digital-marketing,84,47
2026-03-15,scroll,/services/seo-digital-marketing,37,31
2026-03-15,page_view,/services/school-management-system,45,40
2026-03-15,scroll,/services/school-management-system,27,22
2026-03-15,page_view,/services/law-firm-management-system,34,24
2026-03-15,scroll,/services/law-firm-management-system,14,10
2026-03-15,page_view,/portfolio,53,46
2026-03-15,scroll,/portfolio,28,22
2026-03-15,page_view,/blog/website-cost-nepal,38,23
2026-03-15,scroll,/blog/website-cost-nepal,25,15
2026-03-15,page_view,/contact,22,13
2026-03-15,scroll,/contact,8,5
2026-03-15,page_view,/about,11,9
2026-03-15,scroll,/about,4,2
2026-03-16,page_view,/,118,103
2026-03-16,scroll,/,55,30
2026-03-16,page_view,/services/business-website,109,84
2026-03-16,scroll,/services/business-website,39,30
2026-03-16,page_view,/services/ecommerce-store,83,67
2026-03-16,scroll,/services/ecommerce-store,33,18
2026-03-16,form_submit,/services/ecommerce-store,1,1
2026-03-16,whatsapp_click,/services/ecommerce-store,1,1
2026-03-16,page_view,/services/seo-digital-marketing,83,67
2026-03-16,scroll,/services/seo-digital-marketing,31,18
2026-03-16,page_view,/services/school-management-system,43,38
2026-03-16,scroll,/services/school-management-system,15,10
2026-03-16,page_view,/services/law-firm-management-system,36,28
2026-03-16,scroll,/services/law-firm-management-system,14,7
2026-03-16,page_view,/portfolio,58,38
2026-03-16,scroll,/portfolio,26,16
2026-03-16,page_view,/blog/website-cost-nepal,49,34
2026-03-16,scroll,/blog/website-cost-nepal,31,20
2026-03-16,page_view,/contact,20,14
2026-03-16,scroll,/contact,7,4
2026-03-16,page_view,/about,14,10
2026-03-16,scroll,/about,4,2
2026-03-17,page_view,/,155,96
2026-03-17,scroll,/,86,53
2026-03-17,whatsapp_click,/,1,1
2026-03-17,page_view,/services/business-website,127,107
2026-03-17,scroll,/services/business-website,59,50
2026-03-17,form_submit,/services/business-website,1,1
2026-03-17,whatsapp_click,/services/business-website,1,1
2026-03-17,page_view,/services/ecommerce-store,118,100
2026-03-17,scroll,/services/ecommerce-store,57,34
2026-03-17,form_submit,/services/ecommerce-store,1,1
2026-03-17,phone_click,/services/ecommerce-store,1,1
2026-03-17,whatsapp_click,/services/ecommerce-store,1,1
2026-03-17,page_view,/services/seo-digital-marketing,55,38
2026-03-17,scroll,/services/seo-digital-marketing,21,17
2026-03-17,page_view,/services/school-management-system,39,25
2026-03-17,scroll,/services/school-management-system,20,17
2026-03-17,page_view,/services/law-firm-management-system,33,22
2026-03-17,scroll,/services/law-firm-management-system,13,8
2026-03-17,page_view,/portfolio,54,33
2026-03-17,scroll,/portfolio,36,28
2026-03-17,page_view,/blog/website-cost-nepal,91,66
2026-03-17,scroll,/blog/website-cost-nepal,51,44
2026-03-17,page_view,/contact,22,16
2026-03-17,scroll,/contact,9,7
2026-03-17,page_view,/about,11,7
2026-03-17,scroll,/about,4,2
2026-03-18,page_view,/,206,113
2026-03-18,scroll,/,80,44
2026-03-18,form_submit,/,1,1
2026-03-18,page_view,/services/business-website,127,111
2026-03-18,scroll,/services/business-website,75,51
2026-03-18,form_submit,/services/business-website,1,1
2026-03-18,page_view,/services/ecommerce-store,94,77
2026-03-18,scroll,/services/ecommerce-store,37,29
2026-03-18,page_view,/services/seo-digital-marketing,66,50
